章节,篇名,原文,韻腳字,上古韻部
小雅·节南山之什,何人斯,壹者之來，,,
小雅·节南山之什,何人斯,俾我祇也！○,祇,支
小雅·节南山之什,何人斯,伯氏吹壎，,,
小雅·节南山之什,何人斯,仲氏吹篪。,篪,支
小雅·节南山之什,何人斯,及爾如貫，,,
小雅·节南山之什,何人斯,諒不我知？,知,支
小雅·节南山之什,何人斯,出此三物，,,
小雅·节南山之什,何人斯,以詛爾斯！○,斯,支
小雅·节南山之什,何人斯,爲鬼爲蜮，,蜮,職
小雅·节南山之什,何人斯,則不可得。,得,職
小雅·节南山之什,何人斯,有靦面目，,,
小雅·节南山之什,何人斯,視人罔極？,極,職
小雅·节南山之什,何人斯,作此好歌，,,
小雅·节南山之什,何人斯,以極反側！○,側,職
小雅·节南山之什,巷伯,萋兮斐兮！,,
小雅·节南山之什,巷伯,成是貝錦。,錦,侵
小雅·节南山之什,巷伯,彼譖人者，,,
小雅·节南山之什,巷伯,亦已大甚！○,甚,侵
小雅·节南山之什,巷伯,哆兮侈兮！,,
小雅·节南山之什,巷伯,成是南箕。,箕,之
小雅·节南山之什,巷伯,彼譖人者，,,
小雅·节南山之什,巷伯,誰適與謀？○,謀,之
小雅·节南山之什,巷伯,緝緝翩翩！,翩,真
小雅·节南山之什,巷伯,謀欲譖人。,人,真
小雅·节南山之什,巷伯,慎爾言也！,,
小雅·节南山之什,巷伯,謂爾不信。○,信,真
小雅·节南山之什,巷伯,捷捷幡幡！,幡,元
小雅·节南山之什,巷伯,謀欲譖言。,言,元
小雅·节南山之什,巷伯,豈不爾受？,,
小雅·节南山之什,巷伯,既其女遷！○,遷,元
小雅·节南山之什,巷伯,驕人好好，,好,幽
小雅·节南山之什,巷伯,勞人草草。,草,幽
小雅·节南山之什,巷伯,蒼天蒼天！,天,真
小雅·节南山之什,巷伯,視彼驕人，,人,真
小雅·节南山之什,巷伯,矜此勞人！○,人,真
小雅·节南山之什,巷伯,彼譖人者，,者,魚
小雅·节南山之什,巷伯,誰適與謀？,謀,之
小雅·节南山之什,巷伯,取彼譖人，,,
小雅·节南山之什,巷伯,投畀豺虎！,虎,魚
小雅·节南山之什,巷伯,豺虎不食，,食,職
小雅·节南山之什,巷伯,投畀有北！,北,職
小雅·节南山之什,巷伯,有北不受，,受,幽
小雅·节南山之什,巷伯,投畀有昊！○,昊,幽
小雅·节南山之什,巷伯,楊園之道，,,
小雅·节南山之什,巷伯,猗于畝丘。,丘,之
小雅·节南山之什,巷伯,寺人孟子，,,
小雅·节南山之什,巷伯,作爲此詩。,詩,之
小雅·节南山之什,巷伯,凡百君子，,,
小雅·节南山之什,巷伯,敬而聽之！○,之,之
小雅·谷风之什,穀風,習習谷風，,,
小雅·谷风之什,穀風,維風及雨。,雨,魚
小雅·谷风之什,穀風,將恐將懼，,,
小雅·谷风之什,穀風,維予與女。,女,魚
小雅·谷风之什,穀風,將安將樂，,,
小雅·谷风之什,穀風,女轉棄予！○,予,魚
小雅·谷风之什,穀風,習習谷風，,,
小雅·谷风之什,穀風,維風及頹。,頹,微
小雅·谷风之什,穀風,將恐將懼，,,
小雅·谷风之什,穀風,寘予于懷。,懷,微
小雅·谷风之什,穀風,將安將樂，,,
小雅·谷风之什,穀風,棄予如遺！○,遺,微
小雅·谷风之什,穀風,習習谷風，,,
小雅·谷风之什,穀風,維山崔嵬。,嵬,微
小雅·谷风之什,穀風,無草不死，,,
小雅·谷风之什,穀風,無木不萎。,萎,微
小雅·谷风之什,穀風,忘我大德，,,
小雅·谷风之什,穀風,思我小怨！○,怨,元
小雅·谷风之什,穀風,蓼蓼者莪？,,
小雅·谷风之什,蓼莪,匪莪伊蒿。,蒿,宵
小雅·谷风之什,蓼莪,哀哀父母！,,
小雅·谷风之什,蓼莪,生我劬勞。○,勞,宵
小雅·谷风之什,蓼莪,蓼蓼者莪？,,
小雅·谷风之什,蓼莪,匪莪伊蔚。,蔚,物
小雅·谷风之什,蓼莪,哀哀父母！,,
小雅·谷风之什,蓼莪,生我勞瘁。○,瘁,物
小雅·谷风之什,蓼莪,缾之罄矣，,,
小雅·谷风之什,蓼莪,維罍之恥。,恥,之
小雅·谷风之什,蓼莪,鮮民之生，,,
小雅·谷风之什,蓼莪,不如死之久矣！,久,之
小雅·谷风之什,蓼莪,無父何怙？,,
小雅·谷风之什,蓼莪,無母何恃？,恃,之
小雅·谷风之什,蓼莪,出則銜恤，,恤,質
小雅·谷风之什,蓼莪,入則靡至！○,至,質
小雅·谷风之什,蓼莪,父兮生我，,,
小雅·谷风之什,蓼莪,母兮鞠我，,鞠,覺
小雅·谷风之什,蓼莪,拊我畜我，,畜,覺
小雅·谷风之什,蓼莪,長我育我，,育,覺
小雅·谷风之什,蓼莪,顧我復我，,復,覺
小雅·谷风之什,蓼莪,出入腹我。,腹,覺
小雅·谷风之什,蓼莪,欲報之德，,德,職
小雅·谷风之什,蓼莪,昊天罔極！○,極,職
小雅·谷风之什,蓼莪,南山烈烈，,烈,月
小雅·谷风之什,蓼莪,飄風發發。,發,月
小雅·谷风之什,蓼莪,民莫不穀，,,
小雅·谷风之什,蓼莪,我獨何害？,害,月
小雅·谷风之什,蓼莪,南山律律，,律,物
小雅·谷风之什,蓼莪,飄風弗弗。,弗,物
小雅·谷风之什,蓼莪,民莫不穀，,,
小雅·谷风之什,蓼莪,我獨不卒！○,卒,物
小雅·谷风之什,大東,有饛簋飧，,,
小雅·谷风之什,大東,有捄棘匕。,匕,脂
小雅·谷风之什,大東,周道如砥，,砥,脂
小雅·谷风之什,大東,其直如矢。,矢,脂
小雅·谷风之什,大東,君子所履，,履,脂
小雅·谷风之什,大東,小人所視。,視,脂
小雅·谷风之什,大東,睠言顧之，,,
小雅·谷风之什,大東,潸焉出涕！○,涕,脂
小雅·谷风之什,大東,小東大東！,東,東
小雅·谷风之什,大東,杼柚其空！,空,東
小雅·谷风之什,大東,糾糾葛屨，,,
小雅·谷风之什,大東,可以履霜？,霜,陽
小雅·谷风之什,大東,佻佻公子，,,
小雅·谷风之什,大東,行彼周行。,行,陽
小雅·谷风之什,大東,既往既來，,來,之
小雅·谷风之什,大東,使我心疚！○,疚,之
小雅·谷风之什,大東,有洌氿泉，,泉,元
小雅·谷风之什,大東,無浸穫薪。,薪,真
小雅·谷风之什,大東,契契寤歎，,歎,元
小雅·谷风之什,大東,哀我憚人！,人,真
小雅·谷风之什,大東,薪是穫薪，,薪,真
小雅·谷风之什,大東,尚可載也。,載,之
小雅·谷风之什,大東,哀我憚人，,人,真
小雅·谷风之什,大東,亦可息也！○,息,職
小雅·谷风之什,大東,東人之子，,,
小雅·谷风之什,大東,職勞不來？,來,之
小雅·谷风之什,大東,西人之子，,,
小雅·谷风之什,大東,粲粲衣服！,服,職
小雅·谷风之什,大東,舟人之子，,,
小雅·谷风之什,大東,熊羆是裘？,裘,之
小雅·谷风之什,大東,私人之子，,,
小雅·谷风之什,大東,百僚是試？○,試,職
小雅·谷风之什,大東,或以其酒；,,
小雅·谷风之什,大東,不以其漿？,漿,陽
小雅·谷风之什,大東,鞙鞙佩璲；,,
小雅·谷风之什,大東,不以其長？,長,陽
小雅·谷风之什,大東,維天有漢！,,
小雅·谷风之什,大東,監亦有光？,光,陽
小雅·谷风之什,大東,跂彼織女，,,
小雅·谷风之什,大東,終日七襄？○,襄,陽
小雅·谷风之什,大東,雖則七襄，,襄,陽
小雅·谷风之什,大東,不成報章？,章,陽
小雅·谷风之什,大東,睆彼牽牛，,,
小雅·谷风之什,大東,不以服箱？,箱,陽
小雅·谷风之什,大東,東有啟明，,明,陽
小雅·谷风之什,大東,西有長庚？,庚,陽
小雅·谷风之什,大東,有捄天畢，,,
小雅·谷风之什,大東,載施之行？○,行,陽
小雅·谷风之什,大東,維南有箕！,,
小雅·谷风之什,大東,不可以簸揚？,揚,陽
小雅·谷风之什,大東,維北有斗！,,
小雅·谷风之什,大東,不可以挹酒漿？,漿,陽
小雅·谷风之什,大東,維南有箕！,,
小雅·谷风之什,大東,載翕其舌？,舌,月
小雅·谷风之什,大東,維北有斗！,,
小雅·谷风之什,大東,西柄之揭？○,揭,月
小雅·谷风之什,四月,四月維夏，,夏,魚
小雅·谷风之什,四月,六月徂暑，,暑,魚
小雅·谷风之什,四月,先祖匪人，,,
小雅·谷风之什,四月,胡寧忍予！○,予,魚
小雅·谷风之什,四月,秋日淒淒，,淒,脂
小雅·谷风之什,四月,百卉具腓。,腓,微
小雅·谷风之什,四月,亂離瘼矣！,,
小雅·谷风之什,四月,爰其適歸？○,歸,微
小雅·谷风之什,四月,冬日烈烈，,烈,月
小雅·谷风之什,四月,飄風發發。,發,月
小雅·谷风之什,四月,民莫不穀，,,
小雅·谷风之什,四月,我獨何害？○,害,月
小雅·谷风之什,四月,山有嘉卉，,,
小雅·谷风之什,四月,侯栗侯梅。,梅,之
小雅·谷风之什,四月,廢爲殘賊，,,
小雅·谷风之什,四月,莫知其尤！○,尤,之
小雅·谷风之什,四月,相彼泉水，,,
小雅·谷风之什,四月,載清載濁。,濁,屋
小雅·谷风之什,四月,我日構禍，,,
小雅·谷风之什,四月,曷云能穀？○,穀,屋
小雅·谷风之什,四月,滔滔江漢，,,
小雅·谷风之什,四月,南國之紀。,紀,之
小雅·谷风之什,四月,盡瘁以仕，,仕,之
小雅·谷风之什,四月,寧莫我有？○,有,之
小雅·谷风之什,四月,匪鶉匪鳶，,,
小雅·谷风之什,四月,翰飛戾天！,天,真
小雅·谷风之什,四月,匪鱣匪鮪，,,
小雅·谷风之什,四月,潛逃于淵！○,淵,真
小雅·谷风之什,四月,山有蕨薇，,薇,微
小雅·谷风之什,四月,隰有杞桋。,桋,脂
小雅·谷风之什,四月,君子作歌，,,
小雅·谷风之什,四月,維以告哀！○,哀,微
小雅·谷风之什,北山,陟彼北山，,,
小雅·谷风之什,北山,言采其杞。,杞,之
小雅·谷风之什,北山,偕偕士子，,子,之
小雅·谷风之什,北山,朝夕從事。,事,之
小雅·谷风之什,北山,王事靡盬，,,
小雅·谷风之什,北山,憂我父母！○,母,之
小雅·谷风之什,北山,溥天之下，,下,魚
小雅·谷风之什,北山,莫非王土。,土,魚
小雅·谷风之什,北山,率土之濱，,濱,真
小雅·谷风之什,北山,莫非王臣。,臣,真
小雅·谷风之什,北山,大夫不均，,均,真
小雅·谷风之什,北山,我從事獨賢！○,賢,真
小雅·谷风之什,北山,四牡彭彭，,彭,陽
小雅·谷风之什,北山,王事傍傍。,傍,陽
小雅·谷风之什,北山,嘉我未老：,,
小雅·谷风之什,北山,鮮我方將，,將,陽
小雅·谷风之什,北山,旅力方剛，,剛,陽
小雅·谷风之什,北山,經營四方。○,方,陽
小雅·谷风之什,北山,或燕燕居息，,息,職
小雅·谷风之什,北山,或盡瘁事國。,國,職
小雅·谷风之什,北山,或息偃在床，,床,陽
小雅·谷风之什,北山,或不已于行。○,行,陽
小雅·谷风之什,北山,或不知叫號，,號,宵
小雅·谷风之什,北山,或慘慘劬勞。,勞,宵
小雅·谷风之什,北山,或棲遲偃仰，,仰,陽
小雅·谷风之什,北山,或王事鞅掌。○,掌,陽
小雅·谷风之什,北山,或湛樂飲酒，,酒,幽
小雅·谷风之什,北山,或慘慘畏咎。,咎,幽
小雅·谷风之什,北山,或出入風議，,議,歌
小雅·谷风之什,北山,或靡事不爲。○,爲,歌
小雅·谷风之什,無將大車,無將大車！,,
小雅·谷风之什,無將大車,祇自塵兮。,塵,真
小雅·谷风之什,無將大車,無思百憂！,,
小雅·谷风之什,無將大車,祇自疧兮。○,疧,支
小雅·谷风之什,無將大車,無將大車！,,
小雅·谷风之什,無將大車,維塵冥冥。,冥,耕
小雅·谷风之什,無將大車,無思百憂！,,
小雅·谷风之什,無將大車,不出于熲。○,熲,耕
小雅·谷风之什,無將大車,無將大車！,,
小雅·谷风之什,無將大車,維塵雍兮。,雍,東
小雅·谷风之什,無將大車,無思百憂！,,
小雅·谷风之什,無將大車,祇自重兮。○,重,東
小雅·谷风之什,小明,明明上天，,,
小雅·谷风之什,小明,照臨下土。,土,魚
小雅·谷风之什,小明,我征徂西，,,
小雅·谷风之什,小明,至于艽野。,野,魚
小雅·谷风之什,小明,二月初吉，,,
小雅·谷风之什,小明,載離寒暑。,暑,魚
小雅·谷风之什,小明,心之憂矣，,,
小雅·谷风之什,小明,其毒大苦。,苦,魚
小雅·谷风之什,小明,念彼共人，,,
小雅·谷风之什,小明,涕零如雨。,雨,魚
小雅·谷风之什,小明,豈不懷歸，,,
小雅·谷风之什,小明,畏此罪罟！○,罟,魚
小雅·谷风之什,小明,昔我往矣，,,
小雅·谷风之什,小明,日月方除。,除,魚
小雅·谷风之什,小明,曷云其還？,,
小雅·谷风之什,小明,歲聿云莫！,莫,鐸
小雅·谷风之什,小明,念我獨兮，,,
小雅·谷风之什,小明,我事孔庶。,庶,鐸
小雅·谷风之什,小明,心之憂矣，,,
小雅·谷风之什,小明,憚我不暇。,暇,魚
小雅·谷风之什,小明,念彼共人，,,
小雅·谷风之什,小明,睠睠懷顧。,顧,魚
小雅·谷风之什,小明,豈不懷歸？,,
小雅·谷风之什,小明,畏此譴怒！○,怒,魚
小雅·谷风之什,小明,昔我往矣，,,
小雅·谷风之什,小明,日月方奧。,奧,覺
小雅·谷风之什,小明,曷云其還？,,
小雅·谷风之什,小明,政事愈蹙！,蹙,覺
小雅·谷风之什,小明,歲聿云莫，,,
小雅·谷风之什,小明,采蕭穫菽。,菽,覺
小雅·谷风之什,小明,心之憂矣，,,
小雅·谷风之什,小明,自詒伊戚。,戚,覺
小雅·谷风之什,小明,念彼共人，,,
小雅·谷风之什,小明,興言出宿。,宿,覺
小雅·谷风之什,小明,豈不懷歸？,,
小雅·谷风之什,小明,畏此反覆！○,覆,覺
小雅·谷风之什,小明,嗟爾君子！,,
小雅·谷风之什,小明,無恒安處。,處,魚
小雅·谷风之什,小明,靖共爾位，,,
小雅·谷风之什,小明,正直是與。,與,魚
小雅·谷风之什,小明,神之聽之，,,
小雅·谷风之什,小明,式穀以女！○,女,魚
小雅·谷风之什,小明,嗟爾君子！,,
小雅·谷风之什,小明,無恒安息。,息,職
小雅·谷风之什,小明,靖共爾位，,,
小雅·谷风之什,小明,好是正直。,直,職
小雅·谷风之什,小明,神之聽之，,,
小雅·谷风之什,小明,介爾景福！○,福,職
小雅·谷风之什,鼓鐘,鼓鍾將將，,將,陽
小雅·谷风之什,鼓鐘,淮水湯湯，,湯,陽
小雅·谷风之什,鼓鐘,憂心且傷。,傷,陽
小雅·谷风之什,鼓鐘,淑人君子，,,
小雅·谷风之什,鼓鐘,懷允不忘！○,忘,陽
小雅·谷风之什,鼓鐘,鼓鍾喈喈，,喈,脂
小雅·谷风之什,鼓鐘,淮水湝湝，,湝,脂
小雅·谷风之什,鼓鐘,憂心且悲。,悲,微
小雅·谷风之什,鼓鐘,淑人君子，,,
小雅·谷风之什,鼓鐘,其德不回！○,回,微
小雅·谷风之什,鼓鐘,鼓鍾伐鼛，,鼛,幽
小雅·谷风之什,鼓鐘,淮有三洲？,洲,幽
小雅·谷风之什,鼓鐘,憂心且妯。,妯,幽
小雅·谷风之什,鼓鐘,淑人君子，,,
小雅·谷风之什,鼓鐘,其德不猶！○,猶,幽
小雅·谷风之什,鼓鐘,鼓鍾欽欽，,欽,侵
小雅·谷风之什,鼓鐘,鼓瑟鼓琴，,琴,侵
小雅·谷风之什,鼓鐘,笙磬同音。,音,侵
